publishedAt,authorDisplayName,textDisplay,label,likeCount
2024-01-07T15:45:56Z,@kpitriljago1164,indonesia butuh pimpin yg panutanbramin indonesia yg daulat,1.0,219.0
2024-01-08T04:03:35Z,@olistralaa,malam prabowo bukti quotkita jatuh oranglain unggulquot pada,1.0,214.0
2024-01-08T01:43:28Z,@dwipangki8127,jiwa tulus iklhas negeri prabowo tdk yg pandai bicara nyiyir jelek lawan bukti nyata all in prabowo,1.0,212.0
2024-01-08T02:26:54Z,@vandazo_nation1515,kalo pakde jokowi udah kirim putra percaya putra prabowo insyaallah dukung jokowi prabowo,1.0,210.0
2024-01-08T00:12:53Z,@sandikurniawan1225,tata bahasa prabowo anis tulus ikhlas prabowo negeri dasar prabowo izin allah swt pimpin negeri indonesia majukarena hati tulus hasil bagus semangat prabowo moga sehat moga sempat pimpin negeri negeri maju sejahtera all in prabowo,1.0,208.0
2024-01-07T19:10:48Z,@akbarassyathari6145,klo pribadi nilai paslon ampbicaranya jos bicara pake otaksedangkn klo lihat paslon bicarany hatigak dibuatquotinsya alloh jujuriklhasamanah,1.0,207.0
2024-01-07T14:54:26Z,@auracintavioleta9457,prabowo yg ikhlas niat nya utk bangun bangsasemangat prabowo intimidasi lawan musaya percaya utk bangun bangsa yg cinta,1.0,203.0
2024-01-09T08:18:47Z,@ratu9943,ya allah pakkk prabowo menang ya allahhh,1.0,202.0
2024-01-07T23:23:16Z,@maftuhatulzayda6453,prabowo kereeen tdk balas serang sehat prabowo,1.0,202.0
2024-01-07T17:03:20Z,@nisannisan2842,bangga menhan calon presiden prabowo anak sma aja erti tahan rahasia negara nya prabowo tulus ikhlas negara moga presiden republik indonesia,1.0,201.0
2024-01-07T15:25:27Z,@oktabta6127,moga prabowo gibran allah swt sehat lancar bicara yg cerdas moga allah swt lindung pk prabowo gibran amin yarb alamin,1.0,200.0
2024-01-08T03:40:41Z,@andhika9796,kl debat y orang yng pintar bicara nya menang kl kerja y prabowo menang,1.0,199.0
2024-01-07T14:53:57Z,@ishidayah94,pa anies kl dg bahasa mudah paham tenang,1.0,190.0
2024-01-07T23:43:21Z,@dardidar4034,pilih pimpin yg fokus fisi misi nya cari salah lainbrpragib,1.0,188.0
2024-01-07T15:49:36Z,@galihsantika2212,moga ri presiden amanahamin,1.0,186.0
2024-01-07T18:27:22Z,@HeriAndriansyah-ff8ww,orang butuh pimpin pandai bicara sajadengan janji orang bicara pimpin bangsa indonesia baikuntuk anis ganjar aku bicara jago janji d penuh masyarakat jawa barat prabowo subianto yg pimpin karna kerja nyata janji sajabeliau hidup muda sampe skrg pegang teguh jaga harga bangsa indonesia,1.0,184.0
2024-01-07T14:56:27Z,@abdurrohimhasan8904,bismillahirrahmanirrahim indonesia rukun damai sejahtera barokahsiapapun yg r moga amanah rakyat,1.0,184.0
2024-01-07T15:18:32Z,@abdulrohman9722,anis tenang singkatpadat sasaranbrbrtanpa emosi gagas yg,1.0,182.0
2024-01-07T19:19:24Z,@tamellnet,prabowo karisma malam hadap kandidat lainbrsemoga prabowo baik pilih presiden,1.0,179.0
2024-01-07T15:25:26Z,@user-jh1hl4ko8m,pimpin tenang emosi krn pengaruh ambil putus dasar emosi akal yg logis,1.0,179.0
2024-01-07T17:06:28Z,@yogadhanis5865,kesini yg yg moga indonesia pimpin yg pimpin rakyat sejahtera aamiin ya rabb,1.0,178.0
2024-01-07T16:20:57Z,@069_devinahestinaylaa3,prabowo ngasih tanggap ngassih berteletele langsung inti bicara prabowo real lapanganbrsemangat prabowo moga presiden brbrpilihlah presiden omong langsung mengaplikasikannnya lapngan,1.0,173.0
2024-01-08T03:45:34Z,@armalfd,prabowo tv cari jejak karir indonesia internet hati pilih moga pimpin indonesia semenjak cawapres megawati capres x serah insyaallah tekad kabul allah maha esa sentuh jejak hidup muda militer umur kontribusi maju indonesia jiwa nasionalissaya taruh hormat,1.0,172.0
2024-01-08T03:04:58Z,@FirmanSyah-ej9wz,prabowo tinggal bogor masyarakat bantu diexpose media prabowo baik nya liat rasa dampak nya jadi beliau pimpin negri rasa baik prabowo beliau milik kendali semangat prabowo gmanapun dukung prabowo dukung negri,1.0,170.0
2024-01-09T07:06:34Z,@pawondenilmichannel6150,keluarga all in prabowo moga menang putar,1.0,168.0
2024-01-07T18:15:28Z,@agusarifin-pm7tw,prabowo bicara hati nurani nya mantap pk,1.0,167.0
2024-01-07T15:57:31Z,@user-ke2zd7ld9w,terang benderang acu yg pantes tuk pimpin negara inisemoga allah pimpin negara yg amanahberdedikasi tenang stiap hadap aamiin,1.0,167.0
2024-01-07T14:55:19Z,@sel9845,paslon nomor yg pimpin indonesia jadi nkri segani lintas globalbrnumber one is the best,1.0,166.0
2024-01-08T04:16:11Z,@PapahReal,hati ikhlas prabowo subianto nama prabowo slalu doa beliau presiden aamiin,1.0,165.0
2024-01-07T18:18:45Z,@dhenysn7,keren prabowo serang gimanapun brbpak ttp tdak jelek org yg lainbrbiar masyarakat yg nilai,1.0,164.0
2024-01-08T07:20:59Z,@babyjahad5140,anis cerdas paham lapang prabowo bicara adanyaa jujur terkadang orang benci jujur,1.0,160.0
2024-01-07T14:59:54Z,@sutoyoaripin9623,prabowo bully semangin cinta bapakcinta sampe mati prabowo negri,1.0,159.0
2024-01-07T16:15:38Z,@ndsb5778,keren prabowo pribadi serang beliau balas moga pilih,1.0,156.0
2024-01-08T01:16:34Z,@fitriidnnsyh9090,pilih presiden yg partai sendirigk d setir orang lainyg harta gk korupsidan ikhlas rakyatnyayg udah bnyak alam yg juang,1.0,155.0
2024-01-09T05:46:19Z,@intansari8123,pas umum calon capres hati pilih prabowo debat cawapres pilih,1.0,153.0
2024-01-07T15:27:44Z,@DediAfrizal-yg8kg,nonton debat capres nonton makmak ngrumpi sindirtapi sya prediksi prabowo serang empati masyarakat ubah pilih,1.0,152.0
2024-01-08T22:01:46Z,@atqaalfaris7607,sy dukung anis debat kali inipoin bryang sya banyak prabowopak prabowo bukti nyata indonesia terimakasih prabowo sya paham,1.0,145.0
2024-01-08T15:40:59Z,@Dbiasasaja_,gak butuh pimpin pintar ngomong butuh bukti,1.0,141.0
2024-01-08T15:07:47Z,@hamdalahsiddik1792,takut prabowo yg muda dukung all in prabowo,1.0,141.0
2024-01-08T00:35:41Z,@feradalle8337,debat malam tdk pengaruh ubah pilih ttp hati prabowogibran,1.0,141.0
2024-01-07T14:50:58Z,@Sastro-Joyo007,abah bager pisanbrberetika cerdas smart visioner religiusbramin ubah menang,1.0,139.0
2024-01-08T05:40:37Z,@aduhlajer252,jiwa nasional nya prabowo kecerdassan anis lincah nya ganjar mantaaap calon presiden semangat moga indonesia depan aman makmur sejahtera aamiiin ya robbal alamin,1.0,134.0
2024-01-08T08:42:17Z,@ainunrosidah23,simpul hasil debat capres malam paslon ngurus indonesia paslon ngurus paslon,1.0,132.0
2024-01-07T16:17:05Z,@saficsaputra4991,semangat prabowo sabar tenang hadap lawan orang yg janji mulut terus juang mu presiden moga bpk prabowo kasih sempat mimpi rakyat indonesia sehat probowo mas gibran,1.0,130.0
2024-01-07T15:26:38Z,@user-sl1dy3wd9j,capres no pengabdianya bangsa negara muda mari umur yg udzur harga unt mimpin bangsa negara cinta canggung satu tekat pilih paslon no pragi prabowo gibran,1.0,128.0
2024-01-09T08:04:03Z,@kiranyzetyaone9678,prabowo santui gk jatuh kandidat hati pilih prabowo tp sepenuh hati pilih beliau,1.0,127.0
2024-01-07T16:17:01Z,@wahyukurniawan3581,debat kali paslon no cari aman paslon no keren debat rakyat cerdas tentu pimpin esok,1.0,127.0
2024-01-07T15:19:06Z,@LusianaAritonang,bicara makna luas jiwa pimpin,1.0,127.0
2024-01-09T06:11:27Z,@dasniyahdasniyah,presiden wakil preiden hidup prabowo gibran,1.0,124.0
2024-01-08T13:26:10Z,@jojo-oy6hf,prabowotidak beban keluargayang halang langkah pemimpinsemoga totalitas tua maju indonesia jaya love u prabowo gibran,1.0,123.0
2024-01-07T19:00:51Z,@user-qx2lh1fg1h,rakyat indonesia bodoh pandai tele tele kataquot bijak kampanye tulus tekad baik negara prabowo gibran all in pati jawa,1.0,120.0
2024-01-07T14:55:42Z,@alimustakimofficial5236,abah anies baswedan josss bener moga amin menang,1.0,119.0
2024-01-08T11:00:49Z,@user-qq3pi1yl1w,kandidat no gebu salah kandidat no yaa brsemoga indonesia pimpin org yg,1.0,118.0
2024-01-07T14:50:55Z,@johnstanley238,pilih pintar tata pilih bawa negara maju depan,1.0,118.0
2024-01-09T10:37:52Z,@adhitiaruswati6737,banget sayang bapa moga pa prabowo menang amin,1.0,117.0
2024-01-08T15:27:09Z,@romyivandy2918,prabowomnjaga wibawa negara indonesia mngumbar kurang indonesiasemoga bpk sehat presiden negara,1.0,117.0
2024-01-07T14:54:33Z,@agunggunawan8585,prabowo serang anis ganjar semangat prabowo brorang ikhlas rakyat quotya prabowoquot brbrkh abdurahman wahid gus dur,1.0,117.0
2024-01-07T16:08:41Z,@Siti-tv9oz,prabowo klu bicara ganjar nada rendah tp klu bicara anis nada sll karna anis lawan yg menghawatirkan lawan,1.0,116.0
2024-01-07T17:38:56Z,@faruqjawas4080,butuh ubah indonesia yg sejahtera maju,1.0,112.0
2024-01-07T16:54:52Z,@smartpeople892,debat x saksi jatuh super hero brbrtenang paktenang sidi belakangmupak prabowo subianto,1.0,112.0
2024-01-07T15:30:44Z,@sanusisinergy6953,pilih amin putar keluarga pilih no,1.0,111.0
2024-01-07T17:00:44Z,@ayuadenpertiwi6444,th ttp cinta tanah air hormat pahlawan sehat bowo terima kasih abdi berkkianat,1.0,110.0
2024-01-07T15:20:51Z,@novalkoba9697,dri bangka belitung keluarga dukung prbwo l jujur jaga negara indonesia maju,1.0,110.0
2024-01-07T15:49:14Z,@WarnaWarniAnak1318,amin paket komplit cerdas amanah religius rekam jejak nya pimpin dki ragu keluarga titip suara tanggal feb bangsa indonesia cinta,1.0,109.0
2024-01-09T13:03:32Z,@AntoniusCros-hv8io,umat kristiani taruh respect pa prabowo subianto awal bicara sapa khusus,1.0,108.0
2024-01-07T23:37:50Z,@user-eb8vv5mf6h,gak butuh yg pintar teori butuh yg iklas negara salut respect bgt prabowo walapun serang paslon,1.0,108.0
2024-01-07T17:10:08Z,@adn7495,gak jelek paslon paslon baik,1.0,108.0
2024-01-09T04:58:36Z,@adangdaradjatun396,capres banyak ngulti ngebuff capres fokus ngeclear minion ngancurin turet,1.0,107.0
2024-01-07T15:50:32Z,@wongbiasa8026,tuju kuat alutsista indonesia macan asia,1.0,107.0
2024-01-07T15:37:41Z,@usupsupriatna332,presiden pandai bahasa bernego hubung internasional tegang mudah emosi rakyat korban,1.0,107.0
2024-01-07T15:03:26Z,@adeika5911,ubah tentu hati nya ijin allah raknyat cerdas pilih raknyat rasa nikmat nya ubah amin rubah ubah,1.0,107.0
2024-01-08T03:43:22Z,@_fattahbacan,prabowo orang lapang beliau main lapang teori pokok all in prabowogibran,1.0,106.0
2024-01-07T15:00:47Z,@suyapati6840,nmer yg inget shalat dlu sbelum berangkat debat moga amal ibadah negeri amanah amiiin senang liat tenang dlm suasana baik anis,1.0,106.0
2024-01-09T14:57:48Z,@bidadari1234,q orang awam yg gak tau tetang hukum quot tp dr segi bicara q suka dg prabowojelas tepatsingkat,1.0,105.0
2024-01-07T15:52:07Z,@user-ow3jw6fq8o,amin insya allah amanah bawa ubah masyarakat,1.0,103.0
2024-01-08T19:21:04Z,@aylendchannel4005,gak bagus anies literasinya jujur banget yg prabowo sesuai fakta,1.0,101.0
2024-01-07T18:00:49Z,@ferdin70,salut dgn paslon no prabowo org tulus iklas cinta tanah air bangsa negara daulat rakyat nya brkomitmen prabowo kokoh brsoal rahasia tahan negara brbrmenhan brpak prabowo subiantobrbr is the best brpresiden ri thn brbrpak prabowo semangat amp sehat sllubr brallah kati nya,1.0,101.0
2024-01-07T15:45:59Z,@eljoelchannel3227,banget kualitas anies yg,1.0,101.0
2024-01-07T16:17:51Z,@exitgaming936,prabowo gibranbrbekerja nyata teori omong doangbrpak prabowo paham situasi lawan pojok tenang beliau bicara data omong kosong basa basi,1.0,99.0
2024-01-07T15:54:24Z,@cindyolivia1799,lawan prabowo putar,1.0,99.0
2024-01-07T18:05:22Z,@user-ig6iy6oo7q,semangat prabowoindonesia butuh pimpin yg baiktidak suka mencelatidak suka menjatuhkandebat ya debatmenyampaikan gagasanbukan jatuh lawandi sidang initidak gagas sekalisemuanya jatuh lawan,1.0,98.0
2024-01-07T21:02:01Z,@planet_cellularcenter339,liat bener cerdas paslonbrmantap brdisinu nilai indonesia,1.0,97.0
2024-01-07T17:48:12Z,@mawarmerah7464,prabowo pojok pandang prabowo ikhlas hati nurani pimpin bangsa omong janji dar pas calon buat,1.0,97.0
2024-01-07T15:18:06Z,@gabriellayennihuang3125,no,1.0,97.0
2024-01-08T07:56:31Z,@lc_ma3632,sehat prabowo pilih negara umur,1.0,96.0
2024-01-07T15:36:58Z,@ayahff,pimpin akal sehat emosional yg butuh bangsa,1.0,96.0
2024-01-08T05:20:38Z,@menivitra2876,debat tau yg pilih nilai pribadi berfikir riil tenang hadap bismillah,1.0,95.0
2024-01-07T15:10:42Z,@santosoireng4236,visi misi anis ganjar debat serang prabowotetap tenang rakyat sama,1.0,95.0
2024-01-07T15:12:06Z,@Ani123-ep4ev,no one ciayoosmngtt anies,1.0,94.0
2024-01-07T15:00:43Z,@EmuGamingQcm870,tenang ketentraman hati bpk anis beliau presiden nkri,1.0,93.0
2024-01-08T13:08:55Z,@asara2877,pemuda bondowoso jawa timur dukung prabowo,1.0,92.0
2024-01-08T01:53:22Z,@gilangperkakas,fokus visi misi prabowo,1.0,91.0
2024-01-07T18:02:30Z,@septianprayoga6974,cerita serang prabowo debat paslon no prabowo kerja tri tahan prabowo naung jokowi beda beliau mandat presiden salah entertaimen media tunjuk sleding mantap prabowo jatuhquot lawan nya,1.0,91.0
2024-01-09T05:55:54Z,@jintomang3214,orang pintar udh negri butuh orang jujur yg hati tulus bangsa percaya prabowo beliau rela mati bangsa dar cari jabat,1.0,90.0
2024-01-07T15:10:29Z,@firdausfirdaus99,dki contoh sukses pintar bicara cerdas agam jujur amin,1.0,90.0
2024-01-07T14:59:34Z,@supercupeng,dukung no brdi amin juang menang yux,1.0,90.0
2024-01-07T14:50:49Z,@tarilestari8122,mantap tulus prabowoku insyaallah orang ikhlas rakyat indonesia tulus ikhlas fokus thp bangsaamprakyat indonesia tdk sindir sindir tdk jatuh yg,1.0,90.0
2024-01-07T17:53:34Z,@desysyafliwanti,sm prabowo tdk sk sindir cari berita utk jatuh lawan eh data salah prabowo dr fokus dg visi misi program ga nyari kurang lawan sgt peduli indonesia ga sembarang bicara bismillah prabowo presiden ri,1.0,88.0
2024-01-07T14:52:57Z,@edysuyanto7175,bravo anis,1.0,88.0
2024-01-07T14:48:34Z,@Rizky_ka,presiden cerdas nomor,1.0,88.0
2024-01-07T16:44:20Z,@jhonclavine904,mahasiswa itb fti giat anies baswedan layak simak mutu luas wawas politik masyarakat,1.0,86.0
2024-01-07T16:43:20Z,@evahasugian8578,ya tuhan moga prabowo sabar kesehatanbrdan presiden thn iniaamiinn,1.0,85.0
2024-01-07T15:18:46Z,@mohshodiq9769,nilai kerja org akan rendah pikir jiwa pimpin sarjana tehnik ajar org bengkel beda krn teori dasar eksekusi tantang semangat p prabowo utk maju indonesia,1.0,85.0
2024-01-09T03:33:14Z,@user-nr8vb1oe3b,anis mang manis ucap sudut prabowo prabowo tenang serang lawan tahan pimpin amanah sebanrnya menang putar prabowo gibran,1.0,84.0
2024-01-07T15:23:24Z,@shalehahcantik189,dukung anies tp bintang debat malam ganjar telak tenggelam prabowo serang sering anies tp telak yg babak bur prabowo,1.0,84.0
2024-01-07T16:01:25Z,@mahadonlinealimamasy-syafi6236,quotsebagaimana debat menit menit forum internasional situ letak seni gagas kompleks lugas mudah difahami dunia tau inti gagas quotbrbrmantap anis,1.0,81.0
2024-01-07T15:39:19Z,@bangipul9264,masyarakat pintar mana pimpin yg bijak tdak jatuh orang hawa nafsu gila kuasa pimpin duduk santai berani turunmemhmi konsdisi rakyat,1.0,81.0
2024-01-07T16:29:24Z,@rofaibks8209,ya allah jadi amin pimpin depan aamiin,1.0,80.0
2024-01-09T03:44:30Z,@rayhannrrez937,sy kel sy dr banjarmasin pilih prabowo krn sabar beliau kmi dukung sll,1.0,79.0
2024-01-07T20:17:15Z,@kingaraow,terimakasih pakan pakganjar dengar quot dua pilih salah jatuh prabowo gibran orang pintar quot tutup bodoh kekuranganya,1.0,79.0
2024-01-08T11:44:49Z,@zemsdyan3801,moga tulus ikhlas bpk prabowo pimpin indonesiamudahan laksana ridhoi allah swtaminn salam pragib,1.0,78.0
2024-01-07T21:31:10Z,@user-tc2ui1kl5w,blm prabowo dah d serang smangat,1.0,78.0
2024-01-07T15:39:40Z,@RafdinalRafdinal-uw5dx,harap rakyat yg rindu pimpin karismatik unk adil adil anies baswedan harap amin,1.0,78.0
2024-01-07T16:52:47Z,@devimelinda5724,keren prabowo serang ama paslon bnyk bacot tenang hadap semangaaaat prabowo presiden,1.0,77.0
2024-01-07T16:15:00Z,@larasmuharram9300,sengaja serang sm paslon krna takut menang tenang gak kecoh tulus cinta bpk sepenuh menjdi presiden ri prabowo gibran,1.0,77.0
2024-01-07T16:38:21Z,@J.A.D_96,menjedi bagus mesti keburu orang luarbiasalangit mesti karna tau,1.0,76.0
2024-01-09T14:36:59Z,@swanqueen78,debat rakyat indonesiamenjadi taulebih cerdasdan yakinuntuk melihatmenelaahberpikir hati nurani intelektual tulus abdi negara indonesia penuh teori amp ambisi brkarena indonesia butuh sosok tulus mudah goyah dlm sgala ya allahhnya kpdmulah mohon smoga pilih hati nuani rakyat indonesia engkau ijabah dg jalur langit izinmuaamiin,1.0,75.0
2024-01-07T18:19:39Z,@sintiayuliani9530,salam capres paham hak batil muslim arti salam patut muslim pribadi muslim capres sadar batil pimpin negeri brbrmohon salah paham non muslim pimpin rapatforum salam bentuk agama harga senang ikutquotan salam muslim salam muslim sakral isi doa muslim junjung bhineka tunggal ika beda bagi agama bagi agama,1.0,75.0
2024-01-10T12:43:02Z,@waliammursida1653,yaallah presiden indonesia ilah indonesia damai aman jauh fitnah,1.0,74.0
2024-01-10T08:20:00Z,@royxdr2907,bpk prabowo salam sesuai agama indonesia hormat sehat tuhan sayang,1.0,74.0
2024-01-08T06:54:26Z,@deefagaming1905,gua ajar teori lapang beda rahasia sepakat regulasi lapang teori lapang faktorquot hambat ad hambat skala udh cakup negara,1.0,74.0
2024-01-08T10:52:08Z,@bielchr,anak muda kalimantan pilih prabowo prabowo the next presiden indonesia,1.0,73.0
2024-01-08T08:32:23Z,@Shendyemm,gw dukung gw suka prabowo gabung indonesia majumakin kesini beliau respect malu aku gagas lawan paslonnya sibuk jatuh gagas bagus aku pimpin dengar masuk josss hormat gw prabowodulu lawan jokowi gw abis abis jatuh maaf kali dapat terus negara,1.0,73.0
2024-01-08T04:40:25Z,@diananggara9684,saing jatuh serang lawan,1.0,73.0
2024-01-09T04:34:13Z,@reynoldtasiam1248,sungguh prabowo hati luas samudra sungguh mulia hati prabowo sabar tenang serang serang jatuh terus lawan politiksalutt prabowohidup pragib menang,1.0,71.0
2024-01-07T20:27:58Z,@anjasmarahermawan2839,nya debat cari solusi negri bangun negri satu pecah jatuh liat haus kuasa jatuh paslon liat orang ikhlas bangun negri kalo hati nurani tau ikhlas pilih,1.0,71.0
2024-01-07T20:55:40Z,@bagusdeni3129,ya tuhan tulus capres benerquottulus jaga tanah air brdan tiga capres ssat tulus bpk prabowo moga beliau presiden ya tuhan,1.0,70.0
2024-01-07T17:27:50Z,@sahirilo4011,moga depan pimpin orang bawa indonesia bismillah yg pilih dukung indonesia raya jaya negriku,1.0,70.0
2024-01-07T17:12:54Z,@bertualang99,indonesia tk butuh pimpin bicara yg pilih adalh orang yg nyata kerja,1.0,70.0
2024-01-07T15:22:30Z,@Jalanngonten80,amiiin calon ri pintarwawasan luaspenuh data,1.0,70.0
2024-01-07T15:16:26Z,@bossboy7784,amin is the best,1.0,70.0
2024-01-10T10:14:49Z,@mariskamulyono7615,prabowo serang lawan beliau introspeksi dlu cermin dlu ngomongin orang beda belah belah nya introspeksi dlu ngomongin lawan nya kayak pintar aja coba menteri tahan nilai nya jelek mudah nilai kerja orang kayak hebat semangat prabowo sudut prabowo dukung,1.0,69.0
2024-01-07T15:00:54Z,@AliLukizz03,emang pro rakyat,1.0,68.0
2024-01-07T16:28:40Z,@user-wt2ve9mh2h,wowo jatuh allah angkat aamiin tenang in syaa allah bpk menang,1.0,67.0
2024-01-07T15:47:19Z,@ratihrisnawati7838,moga allah calon pimpin indonesia arah yg,1.0,67.0
2024-01-07T15:02:39Z,@Irones427,tampil pakai style nya no negarawan sejati cocok presiden ri,1.0,67.0
2024-01-07T17:52:06Z,@panglimatempur19,prabowo cilom abis maju pakk semangat,1.0,66.0
2024-01-07T15:06:27Z,@asrudinsiru3183,nomor lawan putar,1.0,66.0
2024-01-07T15:21:05Z,@user-po7oe8ph5p,anis presiden ri dua kereeen tomarkatop,1.0,65.0
2024-01-07T14:59:37Z,@macankumbang2995,sayang data korupsi ganjar iktp gk yg ngungkap pedhal biar masyarakat tu ganjar pranowo seret korupsi iktp,1.0,65.0
2024-01-07T16:10:54Z,@Aiman97649,hormat prabowo bpk ttp dlm diri nya visi misi nya sindir lawan nya hormat bpk respect,1.0,64.0
2024-01-07T15:26:40Z,@tusiminalimadjaya9044,nomor mantapbramin,1.0,64.0
2024-01-07T16:35:08Z,@kav6291,insyaa alloh prabowo gibran presiden wakil presiden ri aamiin yaa robbalalamiin,1.0,63.0
2024-01-07T14:51:03Z,@didikls2348,amin,1.0,63.0
2024-01-07T19:15:13Z,@andahidayatuloh7482,sar redup sinar orang elegan lg cahaya terang dr cahaya orang yg sinar nyentil ok sesi gak milih no,1.0,62.0
2024-01-07T14:53:44Z,@pemburuchannel6154,ketua kpu aneh yg d simak sungguhsungguh dakwah ulama uas uahklo politik ikut ulama uas uah anies insyaallah slalu ulama,1.0,62.0
2024-01-08T06:11:04Z,@user-se1ji4up6m,presiden pilih masyarakat harap moga negara indonesia sejahtera aman makmuraamiin,1.0,60.0
2024-01-07T20:38:24Z,@sugiarti4369,taipei taiwan hadir x pilih jokowi x pilih prabowo gibran,1.0,60.0
2024-01-07T15:37:03Z,@fahriahmadfadil6587,kalah ya kalah aja bro habis rujak kanan kiri pimpin komunikasi yg manfaat ngomong forum pbb batas ngomong bawa data sanggah amp respect bawa data sesuai konteks gk melipir emosi pribadi,1.0,60.0
2024-01-07T15:12:53Z,@Lekto-tr2vz,prabowo semangat ya,1.0,60.0
2024-01-07T15:12:49Z,@RhasdyiFarma,smnkin serangg semakinn semngattbrsmngt prabwo bersmamu,1.0,60.0
2024-01-09T07:36:37Z,@dikdikrosedik9428,sy dukung paslon tp lihat debat kemaren paslon sudut paslon skg kluargaku tmnku pilih paslon,1.0,58.0
2024-01-08T06:53:33Z,@AbdulHaris-rb3hg,analogi beli pesawat bekas prabowo baru canggih kreatifitas anakquot bangsa brcuma prabowo yg paham aman tahan nkri,1.0,58.0
2024-01-07T15:00:48Z,@bangtoba2553,gak lainno,1.0,58.0
2024-01-07T14:53:31Z,@user-bm5ds9on4r,amies dgn lugas etika berahklak kelas,1.0,58.0
2024-01-07T15:37:15Z,@endangindonesia4488,buka capres nomer cerah masyarakadan rakyat indonesia moga allah swt meridhoi bpk anies rasyid baswedan pimpin bangsa negara indonesia,1.0,57.0
2024-01-07T14:55:07Z,@niawiniarti1824,prabowo serang anies ganjarinsyallah prabowo gibran putar,1.0,57.0
2024-01-08T13:01:56Z,@rantaiberapi,kubu usaha menruntuhkan prabowo tegar serang prajurit tuju mulia hina kau dapat,1.0,56.0
2024-01-08T10:44:11Z,@ardinwongmaleko9340,buka capres prabowo yg pidato nya sentuh hati pikir,1.0,56.0
2024-01-07T23:29:30Z,@ArynDewi-zg5uf,prabowo bissmillah,1.0,56.0
2024-01-07T16:24:03Z,@osbjshhdixb7039,subhanallah taberokallah keluarga rakyat indonesia rindu pimpin amanah do keluarga rakyat indonesia harap anies yg pilih maslahat indonesia yg sejahtera amin,1.0,56.0
2024-01-07T15:40:27Z,@dinamarisa7488,pimpin mampu yg komplit sosok anies,1.0,56.0
2024-01-07T15:08:14Z,@anangspd1649,amin yg baik,1.0,56.0
2024-01-07T18:19:49Z,@bellionze324,ya allah sya tulus bpk prabowo serang sisi bismillah,1.0,55.0
2024-01-07T17:38:45Z,@UthonCS,ambisi prabowo yg tulus negara kuat negara jaga rakyat nyabrsaya sia jabat jdi menhan,1.0,55.0
2024-01-07T18:15:14Z,@mercuriusccx7739,quotsalam sejahteraquot br wakil,1.0,55.0
2024-01-07T14:48:36Z,@muhammadhamsah8336,amin ri,1.0,55.0
2024-01-08T00:08:28Z,@karnianehe6151,nilai gak jatuh,1.0,54.0
2024-01-07T19:26:18Z,@adesob698,yg keroyok yg menanng aamiin ya rabbal allamin,1.0,54.0
2024-01-07T14:50:29Z,@user-yl9lo5bj3p,alhamdulillah anis tantang lawan go anis,1.0,54.0
2024-01-08T04:40:09Z,@muhamadyusuf8599,orang kuat sabar ikhlassvprabowo,1.0,53.0
2024-01-07T15:53:23Z,@ukhtican,capres gada lawan guys senggol,1.0,53.0
2024-01-07T15:39:57Z,@sakdullodullo281,no basa basiii prabowo gibran gass masyarakat indonesia indonesia butuh pimpin cerdik kerja nyataaaaa bkn omongmanis aja gan,1.0,53.0
2024-01-07T15:27:09Z,@dhika1793,negara rakyat indonesia butuh pimpin yg tdk bnyk bicara butuh pmimpin yg etika dlm stiap situasi butuh damai bukn org yg dmi ambisi mngkuarkn statmen yg bsa bkin bnci mnghujat butuh pmimpin yg bkerja dmi kpntingan negara bkn utk kpntingan partai dn golong kpntingan pribadi,1.0,53.0
2024-01-07T14:58:15Z,@masterchairilanwar5411,paslon emang top,1.0,53.0
2024-01-08T04:56:10Z,@hadifals98,jiwa patriot yg tulus nkri,1.0,52.0
2024-01-08T03:03:03Z,@ariariskawijayanti1947,komentar benerbener,1.0,51.0
2024-01-07T20:11:36Z,@rizkykeju,tetes air mata kao denger lagu indonesia raya bayang pahlawan juang merdeka indonesia raya tingi elit politik yg enak nya korupsi uang negara moga persiden nya rubah indonesia brantas korupsi indonesia sejahtera,1.0,50.0
2024-01-07T18:20:20Z,@gunawandede2310,suka sikap prabowo subianto sabar tahan emosi mudahmudahan pakquot prabowo amp gibran bendera insya allah menang dukung no,1.0,50.0
2024-01-08T05:39:57Z,@user-gw9kh3mx3q,skali prabowo jujur sya haru tnpa sadar air mata jatuh bapa prabowo dgn ttap sbar pertnyaann paslon yg slqlu jatuh prabowo semngat bapa doa moga bapa jdi pimpin bapa amnn,1.0,49.0
2024-01-07T15:01:22Z,@agusmujiono1212,in syaa allah amin ri cerdas mudah paham cinta nkri,1.0,49.0
2024-01-07T15:56:51Z,@alyelectrocoms1603,pilih capres baik hamba tuhan amal perbuatanbrnomor topbramin baik baik,1.0,48.0
2024-01-07T18:48:11Z,@dimasega8501,raut wajah pimpin bangsa indonesia prabowo gibran gasss bismillah,1.0,47.0
2024-01-07T15:53:40Z,@bismika8419,pandai ngomong cari pimpin pandai joget nokep sehat anis abah online eadalah presiden ku a href,1.0,47.0
2024-01-07T16:12:52Z,@agusromadhon9812,doa indonesia moga anies cak imin menang,1.0,46.0
2024-01-08T10:18:14Z,@alfaraby2769,gak pimpin orang yg cm pinter bicarakita butuh pimpin yg yg nyata lapanganyg tdk jatuh lawan debatnyayg ikhlas almarhum gusdur insyaallah pprabowo amanah,1.0,45.0
