publishedAt,textDisplay,label
2024-01-07T20:31:07Z,yg ngaplod vidio butuh beljar ngedit vidiox tdk atur dodol,
2024-01-07T20:49:19Z,tau livestreaming nggak dodol,
2024-01-07T20:30:52Z,kakek subionomau nyapres du negeri wakandahadeeuuhhhpimpin rumah tangga aja runhkadpimpin pasu ujung pecatbisa nya pimpin indonesia yg,
2024-01-07T20:30:37Z,yg jdi pimpin putar,
2024-01-07T20:30:30Z,alah prabowo kibran ngk mutu,
2024-01-07T20:30:26Z,ttp prabowo yg sllu hati,
2024-01-07T20:30:18Z,si anis pinter ngomong doang,
2024-01-07T20:29:52Z,omon omon tok maha,
2024-01-07T20:29:50Z,the best bowo,
2024-01-07T20:29:46Z,asa debatya bkn misi visi negarayg ad debat cari kslhn msngya,
2024-01-07T20:29:35Z,anies cari salah ya,
2024-01-07T20:29:30Z,doa berharapdi komentar yg gak tutup dgn amiiin knp y,
2024-01-07T20:29:27Z,pk prabowoo sifat tunjuk setia negara indonesia smngt sht selaluu,
2024-01-07T20:28:43Z,lupa coblos prabowo,
2024-01-07T20:28:40Z,liat anis culas orang,
2024-01-07T20:28:28Z,heran dukung jelek mampu kerjanyatetap dukung indonesia,
2024-01-07T20:28:27Z,serbu,
2024-01-07T20:28:24Z,anis ngomong doang ganjar cermin pimpin yg arogan,
2024-01-07T20:28:24Z,ngawurrr alam dasar yg rencana,
2024-01-07T20:27:58Z,gw pilih jokowi hati gw bimbang pilih ganjar prabowo anis muak jijik munafik kental salah sudut dosa pecat tri dadak amnesia gubernur penuh retorika moga indonesia gk dosa yg pilih anis,
2024-01-07T20:51:35Z,kasih tau artikel anies pecat direshuffle menteri ya anies doang liat anies direshuffle muhammadiyah jatah menteri didik,
2024-01-07T20:27:15Z,tani adudomba coy suuh benci prabowo,
2024-01-07T20:26:50Z,sampe ganjar anis yg janji hilang judi online penuh presiden doa buruk,
2024-01-07T20:26:40Z,apa yg trjadi slh ttp plh prabowo,
2024-01-07T20:26:38Z,prabowo,
2024-01-07T20:26:35Z,presiden rakyat sdh tdk duli yg penting rakyat makmur ekonomisemua ekonomi kuat,
2024-01-07T20:26:33Z,gimana prabowo gak emosi nyapres kalah iya kalah jd tekan kalah saing pintar anies pilih anies anies presiden jd prabowo sempat pimpin negara,
2024-01-07T20:26:10Z,amin,
2024-01-07T20:26:06Z,abahmenurut beliau etika it pentingtpi eyang,
2024-01-07T20:25:49Z,ciye jokower yg dlu hujat bowo ngebela abis an jilat ludah,
2024-01-07T20:25:43Z,anis jijik nyerang pribadi gk layak jdi presiden pinter bodoh,
2024-01-07T20:25:37Z,prabowo ni bos,
2024-01-07T20:25:30Z,sih jujur pilih ganjar pranowo mahpud md aja,
2024-01-07T20:25:09Z,ko ngeri yah anies debat serang milik pribadi prabowo etissengaja bikin emosi kah diawalkata netizen prabowo serang emang kerja beliau orang luar menteri wawas bijak beliau sayang aja klo bahas luar konteks serang pribadi,
2024-01-07T20:24:52Z,prabowo mantap biar rakyat indonesia nilai tahan prabowo dr pd menyrang,
2024-01-07T20:24:49Z,rohingya aja masuk deli serdang kerja gimana menhan,
2024-01-07T20:24:37Z,anis puitis isi greget solusi ngambang pakem visi misi nya memberitahu negara tp solusi awang kalo dlam debat logika visi misi tindak dr ganjar prabowonb presiden moga rubah maju masyarakat tani padi harga beras tp harga padigabah beli harga murahsemoga presiden solusi,
2024-01-07T20:24:14Z,yg semangat angantapi yg berat pikul beban,
2024-01-07T20:23:52Z,anies anies anies,
2024-01-07T20:23:25Z,abah anis live liat jam tangan nya etalase,
2024-01-07T20:23:22Z,anis yg menang kuningan cirebon hadir anies dukung,
2024-01-07T20:22:37Z,moga amin menang,
2024-01-07T20:22:15Z,anies dongeng handal,
2024-01-07T20:21:46Z,dipungkiri capres alam debat capres udah x nyapres,
2024-01-07T20:21:43Z,hidup anis,
2024-01-08T00:34:45Z,biasa gk paham itupahamnya njawab uji nasional anak sd,
2024-01-07T20:21:11Z,prabowo sombong,
2024-01-07T20:56:22Z,baca tema debat jelasjelas tema debat tahan prabowo jabat menhan ya kulit kerja prabowo sesuai tema debat,
2024-01-07T20:20:59Z,kocak,
2024-01-07T20:20:12Z,ambisi prabowo presiden hidup prabriknya kalimantan yg mangkrak pabrik jalan tebang pohon pohon hutan kalimantan,
2024-01-07T20:20:01Z,org kurang liat debat asa ungkit kurang prabowo loh ga adil,
2024-01-07T20:53:27Z,kn dah jdi mntriyg d hasil kerjay,
2024-01-07T20:56:43Z,baca tema debat jelasjelas tema debat tahan prabowo jabat menhan ya kulit kerja prabowo sesuai tema debat,
2024-01-07T20:19:53Z,bismillahirrahmanirrahim amin,
2024-01-07T20:19:49Z,anisganjarprabowo,
2024-01-07T20:19:36Z,amiin cerdas no emosional murah hati murah senyum insya allah anies presiden,
2024-01-07T20:19:08Z,org yg jatuh org org yg kreatif pikir,
2024-01-07T20:19:01Z,jg dg pk ganjar pk prabowo,
2024-01-07T20:18:57Z,bagus acara cerdas cermat no bodoh teoritis,
2024-01-07T20:18:55Z,tahan tahan beda bro paham,
2024-01-07T20:18:52Z,paslon nyerang paslon paslon yg akan bijaksana sendirismoga ganjar ttep gubernur jateng benerin pr pr nya yg blom selesai smoga anis jdi rakyat aja biar bicarany gang gang rt jngan tv panggung prabowo lh yg pimpin negri ini pimpin hati nurani,
2024-01-07T20:18:48Z,prabowo gibran,
2024-01-07T20:18:17Z,anis manatau mslh tahan aman negara,
2024-01-07T20:18:11Z,lihat gaya ngomongnyamunafikdi lihat matanyapicikdi lihat mulutnyasenyuman licikorang balas budi,
2024-01-07T20:57:44Z,prabowo nggak tau balas budi ulama rapat rezim,
2024-01-07T20:17:53Z,prabowo go to ri,
2024-01-07T20:17:35Z,saing jatuh lawan bicara inti bicara etika etika singgung asa orang sebut gagas jatuh orang salut dukung penuh doa serta mu prabowo gibran,
2024-01-07T23:22:55Z,betawipunyeterserah kau,
2024-01-07T23:36:51Z,lucuu,
2024-01-08T00:20:43Z,wkwkwk,
2024-01-08T00:37:51Z,lawak,
2024-01-07T20:17:08Z,gw teroris kg tpi teroris brita hoax adu domba rakyat rakyat rakyat pimpin negara,
2024-01-07T20:17:08Z,hah polisi hidup sederhana,
2024-01-07T20:16:03Z,perubahn,
2024-01-07T20:15:58Z,teks baca kualitas mantap,
2024-01-07T20:15:48Z,voice of baceprot yess,
2024-01-07T20:15:10Z,mudah mudah calon presiden yg ngk janji waras indonesia hancur pimpin tulalitini negara kota,
2024-01-07T20:14:52Z,anis the best,
2024-01-07T20:14:49Z,memng ganjar mantep,
2024-01-07T20:14:19Z,kt negara industri negara agraris kaya apa negara klau pangan ganggu kacau,
2024-01-07T20:14:17Z,anis manatau mslh tahan aman negara,
2024-01-07T20:14:16Z,salahh,
2024-01-07T20:14:12Z,tentu pilih pantau debat capres cerah aku malam anies ganjar kuasa panggung debat serang argumen cari aman akan debat panas panas argumen sembunyi balik sejuk sosial prabowo kecewa gagal kontrol emosi mulus tuju lawan debat ngomong data keliru bla bla bla sampai argumen habis lawan nya liat aspek pikir debat tema luar mampu imbang lawan pikir debat materi lekat kill the game salah gagal total kuasa ajar guru nol senjata makan tuan,
2024-01-07T21:07:14Z,nyoblos ya debat capres rapat evaluasi kerja tri tahan adu gagas strategi utk urus yg tema utama debat koq anies ganjar sibuk serang urus tahan pdhl sdh tau refocussing anggar covid pdhl sdh etika debat pake acara hitung tanah pribadi hasil usaha nama debat konspirasi anies ganjar utk tonjok capres yg tahana tahan mana letak bagus mana letak debat capresnya mana letak adu gagas maju ghibah emak kompleks pake acara collab kasih nilai utk tri tahan emang prabowo sok kasih nilai kerja bocil sbg gubernur liat dangkal anies ganjar yah mgkn krn matangbtw ganjar anies bakar jembatan there is no way back tdk rekonsiliasi dgn prabowo trust me beneran oposisi thn,
2024-01-08T06:35:17Z,drvsvr sesi nya bang sanggah argumen iya iya aja argumentasi orang nama debat ya emang gitu kalo nyari temen nama diskusijadi gin lu udah hansip nih ken hansip bilang pilih bla bla bla jabat hansip kampung lu maling jadi kriminal lu ngejabat hansip lu mana aja ngerjain aja,
2024-01-07T20:13:59Z,ganjarrr anjay,
2024-01-07T20:13:38Z,presiden miskin kaya,
2024-01-07T20:13:30Z,anis manatau mslh tahan aman negara,
2024-01-07T20:13:06Z,beda bgt klo liat full pribadi muak liat anis omdo alias ngomong gak yg anis gj jg,
2024-01-07T20:13:04Z,prabowo gabisa blak blakan data tahan tonton dunia sampe bobol,
2024-01-07T21:18:32Z,d tutup ja bobol,
2024-01-08T00:38:38Z,ini isyu negara person,
2024-01-07T20:12:45Z,lahh ko bawa alat praga satt lekat badan bawa kertas cinteka teek,
2024-01-07T20:12:30Z,,
2024-01-07T20:12:25Z,anis mulut kaya cewe,
2024-01-07T20:12:24Z,pilih presiden legowo gak serang pribadi prabowo presiden anis bacot doang,
2024-01-07T20:12:21Z,ancam paslon prabowo udh nama beda ambisi bgt jatuhin paslon,
2024-01-07T21:00:24Z,yg d tantakn tahan,
2024-01-07T20:12:06Z,temen dukung keras prabowo aja langsung batal dukung prabowo garagara remeh gaza,
2024-01-07T20:11:49Z,orang bicara teori prabowo alam jabatanya menteri tahan,
2024-01-07T20:11:43Z,paslon gak kontrol wkwkwk abis emosi,
2024-01-07T23:24:32Z,rebek mata lu,
2024-01-08T05:08:45Z,mang eak,
2024-01-08T08:31:04Z,podo mas,
2024-01-07T20:11:34Z,pa prabowo sisa hidup utk negara makmur,
2024-01-07T20:46:46Z,ambruk,
2024-01-07T20:11:08Z,prabowo,
2024-01-07T20:11:02Z,ganjar kaya tukang dongeng,
2024-01-07T20:10:54Z,melet,
2024-01-07T20:09:46Z,nasib prabowo bagus mungut manusia sperti anis,
2024-01-07T20:09:34Z,kemplinthi si tugas partai data ga mutu banget sok ken bantu bantah inget forum capres ojo lewat koridor kecuali nek forum kuda kusir,
2024-01-07T20:09:03Z,kosong,
2024-01-07T20:08:27Z,wayahe prabowo,
2024-01-07T20:08:27Z,ohh gg,
2024-01-07T20:08:21Z,prabowo,
2024-01-07T20:08:16Z,video jam menit knp putus dr paslon min,
2024-01-07T20:07:49Z,big sale,
2024-01-07T20:07:45Z,yg noterpenting rakyat nya sejahtera,
2024-01-07T20:06:57Z,udah debat yg milih hahahahaha ketawa otak udah doktrin rangkai yg bagus,
2024-01-07T20:38:30Z,salut prabowo tp khianat kpd dukung gabung dg dinasti turun kualitas bukti fakta dungu racuntoxic yg efek rusa bahaya masif drpd mampu utk baik,
2024-01-07T20:06:42Z,undanganapk klik ygy,
2024-01-08T00:34:47Z,jakarta kabar nya ubah gk pegang anis butu bukti nyata ngomong doang omong pinter gk bukti,
2024-01-07T20:06:28Z,prabowo tulus hati kadang orang keliling nya aja yg sesat sih prabowo gibran,
2024-01-07T20:09:06Z,kalo tulus udqh presiden bos,
2024-01-07T20:18:04Z,karna jokowi hasil jokowi angap sepele buk banteng gk harga jokowi ya bowo gibran program nya jokowi,
2024-01-07T20:05:58Z,yu nilai kerja mantan gubernur anis,
2024-01-07T20:05:22Z,ntb prabowo,
2024-01-07T20:05:11Z,benerngadu domba nih wak abud,
2024-01-07T20:05:05Z,klo krjanya omdo doank gagas adu wawas tp cma nyerang dikte kekurangnkata mutiara puisi kliatan santun etika tp nylekit nyerang mojokan prabowoprabowo smangat rakyt bpa,
2024-01-07T20:09:58Z,rakyat,
2024-01-07T20:05:04Z,sya ttp probowo apa tuduh kritik yg tulus probowo,
2024-01-07T20:04:54Z,ntah pkoknya paslon nomer manis banget klau bicara,
2024-01-07T20:04:41Z,goyang,
2024-01-07T20:04:34Z,gak gak beda tipis pirsa hallo debat bos data gagas knp ketemu blak blakan biar masyarakat tau kualitas kredibilitas calon presiden indonesia,
2024-01-07T20:04:29Z,dukung anis for presiden of yaman,
2024-01-07T20:10:28Z,nasrani sih lu,
2024-01-07T20:03:50Z,jadi beda pilih jadi bermusuhankita indonesiakita negara merdekaallohu akbar,
2024-01-07T20:43:22Z,tuh kal,
2024-01-07T20:03:35Z,ga ribut dah menang tentu petinggi naga,
2024-01-07T20:03:33Z,pamor palah smakin kesini aemakin tenggelam,
2024-01-07T20:03:24Z,beli hp pake hp barang barang kekas ya,
2024-01-07T20:03:12Z,mari doa moga pilpres februari selenggara jujur presiden wakil presiden pilih sesuai amanat rakyat indonesiaaamiin ya allah,
2024-01-07T20:03:06Z,x nonton debat gedeg banget ya paslon omong nyindirrrr mulu nyinyir trs masak capres lambene lemes banget benci,
2024-01-07T20:11:21Z,akabr jokowi debat nyindir prabowo,
2024-01-07T21:23:57Z,nyidirini tema y menhan,
2024-01-10T14:34:41Z,tema nya tahan negara kak menhan jd yg bicara tahan negara evaluasi tri debat capres evaluasi tri,
2024-01-10T14:56:57Z,nadhifah iya namnya ubah membahab visi misi pertahannn periode bahass prabowo,
2024-01-07T20:25:20Z,butuh fakta iyaaa,
2024-01-07T20:02:44Z,kpda ganjardan anis sakitngk aja yg ketat bangetperlu tau negara klo tikus kantor korupsingk libas hkuman mati ngk bklan indonesia ttap rakyat susah smpai mati ngk kya indonesia iniini yg enak nya cuman perintah yg ngerasa enak mewah kayaklo jdi rakyat ngk bklan hidup enak smpai mati,
2024-01-07T20:02:27Z,ya allah moga anak cerdas anis gak suka olok orang,
2024-01-07T20:02:22Z,knp duh jan emosi,
2024-01-07T20:02:05Z,provokator si yaman gak patut contoh sifat calon pimpin smoga pilih yaman yah mas anis biar langsung gaza lbh dkt,
2024-01-07T20:12:36Z,suku jawa penghianat nkri,
2024-01-07T20:12:50Z,maen jkarta,
2024-01-07T20:01:40Z,wkwwk goreng paslom no gitu paslom satu go koalisi pilih semangatss,
2024-01-08T13:22:19Z,data nya kasih dukung cerdas,
2024-01-07T20:01:16Z,anies anies bnyak bicaramending pilih prabowo ganjar,
2024-01-07T20:00:25Z,tuju deat buka,
2024-01-07T20:00:25Z,al in prabowo,
2024-01-07T20:00:07Z,tuju deat buka,
2024-01-07T19:59:58Z,mas bowo ngomong ngomongin gue internasional selatan selatan ngomong ngalor ngidul,
2024-01-07T19:59:57Z,yg komen kayak fake akun ya,
2024-01-07T19:59:52Z,kabeh kliru sing bp prabowo py to,
2024-01-07T19:59:33Z,anis cerdas,
2024-01-07T19:59:32Z,anis ngegas wkwkw,
2024-01-07T19:59:25Z,kcng bagus pilih rendah komentar yg dibagusin yg jelek karna emas permata mahal batu bata liat iklan televisi social media paslon yg tonjol iklan capres cawapres goyang,
2024-01-07T19:59:21Z,pantat mu anies menteri aja pecat gubernur dki aja gk gagal president rungkatlah negara ni kau president,
2024-01-07T20:14:15Z,maen jakartam ngurung agama nasrani,
2024-01-07T19:59:07Z,prabowo,
2024-01-07T19:59:03Z,hidup prabowo gibran prabowo layak presiden,
2024-01-07T20:14:33Z,kalo layak presiden udah wir,
2024-01-07T19:58:53Z,prabowo ngedabrus jiwa jilat gagas yg faliddia boneka yg cari amanseorang pimpin diri yg kuat jilat bpk anis yg diri yg kuat gagas yg,
2024-01-07T19:58:41Z,bagus z,
2024-01-07T19:58:37Z,kpu gak asik debat backgroundnya dukung serta lihat ekspresi dukung biar nilai,
2024-01-07T19:58:29Z,korupsi ya ttp golput gue bodo presiden,
2024-01-07T19:58:11Z,tan bodoh nya mintak ampun,
2024-01-07T19:57:46Z,ayoootentukan pilih,
2024-01-07T19:57:34Z,prabowo gandeng anak jokowi raup suara rakyat pilih jokowi priode debat prabowo lawan debat mana tahu pesta prabowo karna menhan fakta nya kulitin paslon isi kosong lumayan anak jokowi debat modar gitulah prabowo,
2024-01-07T19:57:22Z,aq manut pk jokowilebih tau jelassiapa yg indonesia maju,
2024-01-07T19:57:12Z,insyaallah yg janji mudah ubah yg tulus ikhlas pimpin negeri kenyang janji yg fakta,
2024-01-07T20:15:31Z,akabr jokowi,
2024-01-07T19:57:04Z,gama yes,
2024-01-07T19:56:42Z,akun dukung ya cyberwar yak kalah anggota gitu,
2024-01-07T19:56:39Z,org pintar bicara suka bodoh suka memanifulasi minimal klo nggk prabowo ganjar deh jngn anis,
2024-01-07T19:56:35Z,ko ganyambung si anu,
2024-01-07T19:56:27Z,omong mu manis anis diabetes banyak janji manis jurus serang pribadi lawan mu jijik pimpin feminim bgni,
2024-01-07T19:56:04Z,anis bicara etika bicara g tunjuk etika,
2024-01-07T19:56:02Z,prabowo allin,
2024-01-07T19:55:48Z,aowkaowkaok buzzer bayar kasi ga makan,
2024-01-07T19:55:37Z,anis anis sedangakan beli lem miliyaran astaga nis astaga ga bgerti gua nih org,
2024-01-07T20:29:37Z,dwipras udah,
2024-01-07T20:54:59Z,dnovalocalbrand nemu lem,
2024-01-07T19:55:27Z,anies gebu gebu presiden sampe jatuh prabowo trs wajar sih utang jk trs wakil dl,
2024-01-07T20:27:19Z,kaanr jokoei debat,
2024-01-07T20:27:40Z,kalo tulus sudsh presiden wir,
2024-01-07T19:55:09Z,prabowo anti getar getir mantap prabowo tahan tahan yg ga liat menhan gatau nol mantap prabowo,
2024-01-07T20:28:03Z,udah tupoksinya,
2024-01-07T20:28:30Z,akabr jokowi janji palsu gaka ds realisasi,
2024-01-07T19:55:01Z,all in prabowo gibran,
2024-01-07T20:29:05Z,kaabr jokowo debat jel prabowo,
2024-01-07T20:29:43Z,prabowo udsh klarifikasi masuk perintah biar bisnis jalaj lancar wir,
2024-01-07T19:54:10Z,pintar apa kepala negarasekaya apa negaraklo militer lemah negara mana berani tindas,
2024-01-07T20:30:01Z,rltermasuk langgar mk,
2024-01-07T20:30:29Z,prabowo gibran apa lanjut,
2024-01-10T00:30:29Z,ya spt yg tu,
2024-01-10T00:51:46Z,rayyaalina salah satu ubah atur mk,
2024-01-07T19:54:03Z,bener bener mulut hati aman negara ancam dukung rohingya masuk negara bilang klo beli alutsista ga urgent nyata dunia panas panas perang kubu kubu negara negara ga siap pecah perang dunia lu bos pake bambu runcing ngelawak kali,
2024-01-07T20:30:20Z,jokowi aja dukung,
2024-01-07T20:30:36Z,anti suku jawa,
2024-01-07T19:53:13Z,nyerang si ungkap nyata lapang aja,
2024-01-07T19:53:01Z,usia mobil aja yg sehat alat perang,
2024-01-07T19:52:54Z,no utang no usang,
2024-01-07T19:52:26Z,org arab biang kerok runtuh nusantaramajapahit hancur krn adab dr arabsejarah yg tdk tulis buku sekolahsiapapun presiden jgn anis,
2024-01-07T20:31:10Z,inhat jajah indonesia agama nasrani bro,
2024-01-07T20:31:17Z,agama penajajh,
2024-01-08T12:50:42Z,arab yg bumi hangus majapahit ronta patah yg bikin mundur nusantaraterpecah belahkualat patah,
2024-01-08T12:56:31Z,userwpiuyjj agama nasrani menjajajh indonesia suku jawa bunuh ulama nu,
2024-01-07T19:52:16Z,awas jgn giur omong omong manis fakta mngatakan janji manis bnyak bhongnya presiden mudah indonesia smakin maju salam nkri,
2024-01-07T19:51:42Z,mas anis iki welek banget sifat pingin njatuhkan teruss ganjar dgn karakter sat setpak prabowo semangat dgn ikhlas nya utk indonesia njenengan woo,
2024-01-07T20:32:05Z,kabar jokowi jel prabowo,
2024-01-07T19:51:29Z,nis anis jabat kau jatuh lawan mu serang udah data salah oposisi nya cemen kacau teoritis pinter ngomong doank bahaya yaman bsa pecah belah negara binekatunggal ika,
2024-01-07T20:32:40Z,kabar jokowi wir,
2024-01-07T19:51:15Z,anies pintar ngomong ganjar anggota partai gw prabowo presiden,
2024-01-07T19:50:57Z,mah kalo dapat debat capres bunuh karakter semangat prabowo redah hati rakyat indonesia tau mna yg tulus mna yg modus,
2024-01-07T20:33:23Z,kalo tulus udah presiden wir,
2024-01-07T19:50:42Z,prabowo subianto putar amiiin,
2024-01-07T19:50:24Z,carekan we pa bowo si anis mh tuman si jago retorika,
2024-01-07T20:33:37Z,maen jkarta,
2024-01-07T19:50:17Z,tetep tegak lurus pk prabowo karna beliau orang yg tulus hati salam damai milu,
2024-01-07T20:33:54Z,kalo tulus udah presiden wir,
2024-01-07T19:50:07Z,prabowo subianto ri,
2024-01-07T19:49:46Z,mas anies mas anies mentang sub tema arah tri tahan semena banget nyerang personal prabowo ga gentar prabowo karakter mas anies cetek wkwkw,
2024-01-07T20:00:56Z,pk anis ubah indonesia lbh rumit lgi tdk krn tau bhw pk anis kerja blm bukti slma jdi gubenur pandai bicara sj,
2024-01-07T19:49:29Z,curang kpu bawaslu kalah amin,
2024-01-07T19:49:27Z,salam anis yg ganteng imut semangat tolong presiden lupa janji dp nya kasi yg udah makan janji imut nya,
2024-01-07T20:34:26Z,maen jkarta,
2024-01-08T00:49:57Z,dwipras ongkosin boss,
2024-01-08T00:56:45Z,dedisatriawan jakarta aja gak ikn kismin sih lu,
2024-01-08T04:20:55Z,dwipras widih widih rem ih harga lu aja gw bayarin boss kaya banget emang situ,
2024-01-08T04:23:44Z,dedisatriawan kaya jakarta,
2024-01-07T19:49:23Z,misi serang tumbang kosong bangsa negara yg harapkanambisi putar,
2024-01-07T19:49:13Z,pa anis ngomong pilih peabowo,
2024-01-08T05:39:42Z,akbarvven wakakaka,
2024-01-07T19:48:49Z,puncak komedi,
2024-01-07T19:48:31Z,manteppppp pilih prabowo,
2024-01-07T19:48:08Z,ngeliat debat malam paham pimpin prajurit mimpi org no negara logika yg debat sepele aja butuh jam hitung menit kalo baca kutip bual mnit bicara etika etika pimpin cari salah lawan menang pimpin sifat netral cari celah pojok krn menang dng cari salah orang aja menang kecut harap moga pimpin negeri pimpin bener bijaksana manusia manusia krn klo pimpin manusia manusia rakyat indonesia negara damai sejahtera apa butuh negara cukup negara kelola sumber daya alam sumber daya manusia serius kerja bicara berfikir orang serius tindak fokus langkah,
2024-01-07T19:48:02Z,omon omon dobol,
2024-01-07T19:47:28Z,trnyata capres no gak tau ttg prtahanan brusaha mmaksa mnhan utk buka rahasia negara trlebih lg no urut dsar onta arabdi situasi yg blm konflik hrus bli pralatan prang yg jgn trbaik trbaru gak prlu krn biar mmbusuk mmakan prawatan yg mahal blm lg klu kluaran trbaru hrus lgsung bli lg smentara hutang negara sj sdh numpuk klu si onta gak pngawal sdh psti pukul org dgn posisi jabat skrg tp dgn pngawal biarpun yg gak trlatih dlm bela taw dlm mnggunakan senjata psti org mikir mnyentuhnyajd dr pd prabowo yg jelasin si uban si onta malu utk diskusi dgn bliau mnding kmari sj klian brdua biar jlsin yg mrip dgn pnjelasan prabowo krn klu prabowo lgsung yg jlsin tkutnya pcundang bkal bongkar rahasia negara publik sekolah tp gak mudeng jg dgn yg prabowo tw mmg niat paksa utk bongkar rahasia negara anggar nya sj klian dpt info lgsung klian buka pdhal sdh dr dlu nya tutupin skrg org jd tau klu anggar menhan pling mutar skitar situ sj gak kecuali indonesia sdh smakin brkembang prtanyaan nya no klu klian jd presiden klian kmn indonesia inisy yg sipil tamat smk sj bs mikir kstujgn utk nafsu kuasa klia mmprsulit alat negara dlm mnjalanin tugas mreka trmasuk bela habis palestina smentara skrg sdh roh yg resah indonesia kawan trlalu sdikit lawan trlalu bnyakingat tu brayskrg sdh jls sp yg bnar tulus utk indonesia,
2024-01-07T21:20:41Z,curang partai,
2024-01-07T19:46:33Z,pa anis rubah rubah gak maju maju angka nol lagiaku heran aneh lanjut prabowo bravo prabowo,
2024-01-07T20:36:29Z,kabar jokowi rubah perintah sby,
2024-01-07T19:46:15Z,maju gpjgn pake ngambek klo kritik,
2024-01-07T19:46:14Z,ganjar tau vob lo,
2024-01-07T19:45:38Z,buzzer prabowo ya maklum sih berduidddd,
2024-01-07T19:45:32Z,atur nyanyi lagu indonesia raya roy suryo suara bagus hafal lagu nya,
2024-01-07T19:45:28Z,prabowo pimpin eksekutor ga debat yg jago debat omong tok,
2024-01-07T20:36:55Z,maen jakarta,
2024-01-07T19:45:19Z,anis pinter bgt ngomong yaktp w pilih prabowo gibran,
2024-01-07T19:45:17Z,serang paslon no tepapar yg pimpin negeri paslon no ambruk kokoh pondasi hati cinta tanah air gak runtuh,
2024-01-07T20:37:30Z,jokowi aja nherang prsbowo debat lo jawir ya,
2024-01-08T00:20:12Z,dwipras dua skrg udah cees lur gak org hati batu liat suasana aja lirik melek mata luur,
2024-01-08T00:24:20Z,noerxfun kwkakkaak kaku aja kau jawir jawir,
2024-01-07T19:45:08Z,anis anis wajah wajah bohong,
2024-01-07T19:44:38Z,pa anis bisa ngritik mendikbud gubernur aja gak beres,
2024-01-07T20:38:40Z,maen jakrta gak,
2024-01-07T23:24:33Z,dwipras bangsa indonesia pimpin prabowo gak amin,
2024-01-07T23:38:45Z,azzahrazdfo kalo udah kwbpilih jawi jawir,
2024-01-07T19:44:19Z,anis baswedan gubernur meningkatka sejahtera asn potong tkd asn dki pidato serang perintah usaha sejahtera polri tnijaka presiden anis naik gaji asnpolri tni tahunini nama ngibulmemang anis bukti suka ngibul,
2024-01-07T20:39:14Z,tolak tito bos,
2024-01-07T19:46:50Z,nama debat bro bro kalo ga serang ngobrol warkop ajaa,
2024-01-07T19:52:48Z,tongkronganrakyat sorry ye gak reply komenku males nanggapi,
2024-01-07T20:39:52Z,jokowi aja jatuh prabow debat batu milu ya cil,
2024-01-07T19:43:59Z,prabowo,
2024-01-07T19:43:32Z,debat kali menang ganjar kor telak,
2024-01-07T19:43:31Z,pwowo santai ajajenengan gak ambisi jabat,
2024-01-07T19:43:24Z,umr rata,
2024-01-07T19:43:20Z,komen takut serang buzzer buzzernya udah tau buzzer mana,
2024-01-07T19:42:24Z,sih mmliki opini yg bgus yg ikutin nyimak bau politik moga nkri,
2024-01-07T19:42:19Z,banget si anis jatuh prabowo,
2024-01-07T20:40:57Z,jokowi aja jatuh prabowo dukung,
2024-01-24T19:31:10Z,dwipras klo ga ngerti konsep diem aj blogh,
2024-01-25T01:42:15Z,taufiqurrahman dukung maen konsep kuliah aja gak,
2024-01-07T19:42:18Z,bismillah nomer insyaallah moga pilih manfaat amanah insyaallah kerjabukan pacapabudduh rokaroan deyyyeeeh,
2024-01-07T20:41:25Z,allah maha kalo keburu bawa nama allah,
2024-01-07T19:42:02Z,yg fanatik prabowo ttp prabowo prestasi menhan food estate rongsok debat babak bur akibat fanatik tk,
2024-01-07T20:42:27Z,suku jawa penghiaant bangsa londo ireng bunuh ulama nu pki,
2024-01-07T19:41:28Z,cuman heran aja teriak teriak belakang dah kaya anak tk aja susah suruh diem,
2024-01-07T21:02:01Z,tuman rongsok d bli,
2024-01-07T20:43:39Z,maen jakrts,
2024-01-08T05:27:48Z,dwipras korban yg udah anis indonesia palestina kalo ngomong doang tipu pinter kalo ngomong doang mhcoba lu cek google korban anis indonesia skala kcil dah korban utk jakarta,
2024-01-08T05:36:21Z,sikecilbawel bayar pajak,
2024-01-07T19:39:17Z,prabowo orang ikalas kesatria penah serah mesti malu mesti hianati ttp tegak diri mesti negeri mesti hiudpnya taruh orang yg hidup mati negara,
2024-01-07T20:44:17Z,kalo iklas udah presiden,
2024-01-07T19:39:16Z,maaf anies baswedan sy gak percaya antum rumah dp nol janji antum gagal totalok oc gagal total level jakarta aja gagal indonesia mas anies antum blm layak krn retorika gak kerja,
2024-01-07T20:44:29Z,maen jkarta,
2024-01-07T19:39:03Z,mbah wowo sprt nya nang gk mnangkis serang dr paslon,
2024-01-07T19:38:55Z,ganjar agama yo gak pakek salam awal bicara pantas non muslim pro israel,
2024-01-07T20:44:52Z,smanya bopkri,
2024-01-07T19:38:31Z,senjata makan tuhan,
2024-01-07T19:38:21Z,hasil debat capres season kali sya simpul sya pribadi ykn pilih ganjar pranowo titik,
2024-01-07T21:21:59Z,kolo butuh gantung yg kolo butuh negara naikkolo buruh tukang trgantung yg,
2024-01-07T19:37:58Z,amin udah,
2024-01-07T19:37:49Z,yg utama berantas korupsi yg indonesia tegak hukum keras orng korupsi udh parah negara korupsi parah,
2024-01-07T19:37:19Z,goo prabowo presiden,
2024-01-07T19:37:18Z,prabowo,
